Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C),wind speed at 120m (m/s),wind direction at 100m (deg),air pressure at 100m (Pa)
2013,1,1,0,30,3.75,-4.38,3.74,95.75,82730
2013,1,1,1,30,2.68,-4.59,2.66,106.07,82770
2013,1,1,2,30,1.48,-4.6,1.43,107.6,82790
2013,1,1,3,30,0.44,-4.68,0.42,164.44,82810
2013,1,1,4,30,2.15,-5.18,2.06,301.13,82850
2013,1,1,5,30,1.62,-5.38,1.54,296.22,82870
2013,1,1,6,30,0.96,-5.47,0.85,294.23,82890
2013,1,1,7,30,1.59,-5.8,1.51,287.78,82920
2013,1,1,8,30,1.14,-6.2,1.1,283.75,82950
2013,1,1,9,30,1.09,-6.47,1.07,264.06,82960
2013,1,1,10,30,1.14,-6.81,1.21,221.56,82960
2013,1,1,11,30,1.32,-7.16,1.36,194.77,82990
2013,1,1,12,30,1.32,-7.3,1.39,193.58,83020
2013,1,1,13,30,1.21,-7.45,1.34,186.49,83050
2013,1,1,14,30,0.48,-7.61,0.84,201.69,83060
2013,1,1,15,30,0.81,-7.15,1.29,149.4,83080
2013,1,1,16,30,1,-6.37,1.36,155.37,83120
2013,1,1,17,30,0.76,-4.46,1,126.26,83120
2013,1,1,18,30,1.18,-2.94,1.27,106.71,83100
2013,1,1,19,30,1.5,-2.1,1.54,81.36,83090
2013,1,1,20,30,2.54,-2.01,2.55,65.13,83100
2013,1,1,21,30,2.23,-1.7,2.24,88.88,83060
2013,1,1,22,30,2.54,-1.65,2.57,114.5,83020
2013,1,1,23,30,2.53,-2.03,2.57,113.73,83020
2013,1,2,0,30,2.76,-2.28,3,176.37,83040
2013,1,2,1,30,2.07,-3.22,2.33,192.52,83050
2013,1,2,2,30,1.92,-3.49,2.01,193.89,83060
2013,1,2,3,30,0.6,-3.51,1.04,278.11,83070
2013,1,2,4,30,0.79,-3.42,0.64,135.58,83130
2013,1,2,5,30,3.12,-2.72,3.66,295.27,83140
2013,1,2,6,30,2.46,-3.07,2.95,296.93,83150
2013,1,2,7,30,0.99,-3.3,0.89,101.16,83180
2013,1,2,8,30,1.22,-4.36,1.25,112.87,83210
2013,1,2,9,30,2.76,-4.81,2.91,187.79,83210
2013,1,2,10,30,1.65,-4.81,2.12,197.49,83200
2013,1,2,11,30,1.71,-5.26,1.67,188.42,83220
2013,1,2,12,30,2.62,-5.03,3.31,296.28,83260
2013,1,2,13,30,2.73,-4.48,3.41,349.37,83280
2013,1,2,14,30,2.3,-4.55,2.76,353.77,83280
2013,1,2,15,30,0.27,-4.75,0.39,49.99,83300
2013,1,2,16,30,0.76,-4.86,1.12,60.38,83330
2013,1,2,17,30,1.22,-4.14,1.37,75.38,83300
2013,1,2,18,30,3.45,-3.39,3.46,71.19,83290
2013,1,2,19,30,4.72,-3.19,4.77,66.18,83280
2013,1,2,20,30,2.93,-2.82,3.01,62.4,83290
2013,1,2,21,30,3.89,-2.44,3.97,40,83270
2013,1,2,22,30,2.73,-2.26,2.79,70.44,83260
2013,1,2,23,30,3.09,-2.28,3.2,70.83,83300
2013,1,3,0,30,2.93,-2.57,2.96,120.75,83360
2013,1,3,1,30,4.15,-2.7,4.1,109.77,83410
2013,1,3,2,30,2.88,-2.85,3.08,111.95,83450
2013,1,3,3,30,3.01,-3.64,3.14,210.31,83480
2013,1,3,4,30,3.89,-4.47,3.94,216.78,83530
2013,1,3,5,30,3.84,-4.79,4.1,198.11,83540
2013,1,3,6,30,3.93,-5.53,4.27,202.7,83570
2013,1,3,7,30,4.73,-6.22,5.46,178.88,83610
2013,1,3,8,30,4.64,-6.56,4.95,166.38,83660
2013,1,3,9,30,4.13,-6.7,4.44,145.73,83670
2013,1,3,10,30,5.14,-6.91,5.46,148.5,83640
2013,1,3,11,30,3.99,-7.85,4.57,173.51,83630
2013,1,3,12,30,3.28,-8.88,3.71,193.6,83620
2013,1,3,13,30,2.92,-8.17,2.92,208.61,83610
2013,1,3,14,30,1.77,-7.66,1.94,233.56,83590
2013,1,3,15,30,1.43,-7.3,1.56,214.44,83590
2013,1,3,16,30,1.87,-6.07,1.87,179.98,83590
2013,1,3,17,30,1.59,-4.07,1.76,167.38,83550
2013,1,3,18,30,1.39,-2.18,1.4,161.25,83510
2013,1,3,19,30,0.66,-1.23,0.74,114.43,83480
2013,1,3,20,30,0.78,-0.44,0.84,113.49,83450
2013,1,3,21,30,1.24,0.27,1.26,141.07,83430
2013,1,3,22,30,2.01,0.37,1.98,151.29,83400
2013,1,3,23,30,2.61,0.19,2.6,167.39,83410
2013,1,4,0,30,3.38,-0.68,3.49,193.68,83420
2013,1,4,1,30,3.73,-1.54,3.94,198.79,83420
2013,1,4,2,30,4.68,-1.31,4.71,197.2,83400
2013,1,4,3,30,4.26,-1.33,4.48,185.96,83380
2013,1,4,4,30,4.1,-1.34,4.03,192.81,83380
2013,1,4,5,30,4.06,-1.36,3.81,196.43,83370
2013,1,4,6,30,4.32,-1.11,4.03,196.99,83360
2013,1,4,7,30,4,-1.26,3.76,197.88,83360
2013,1,4,8,30,3.37,-1.38,3.05,201.24,83360
2013,1,4,9,30,3.26,-1.32,2.85,199.63,83340
2013,1,4,10,30,2.85,-1.01,2.44,203.33,83330
2013,1,4,11,30,2.67,-1.07,2.29,199.3,83320
2013,1,4,12,30,2.62,-1.2,2.31,197.7,83330
2013,1,4,13,30,3.06,-0.85,2.73,193.93,83320
2013,1,4,14,30,3.07,-0.39,2.69,197.64,83290
2013,1,4,15,30,3.26,-0.3,2.91,199.73,83270
2013,1,4,16,30,3.04,0.79,2.75,189.54,83260
2013,1,4,17,30,3.08,1.96,2.95,179.22,83220
2013,1,4,18,30,1.74,3.49,1.78,176.57,83160
2013,1,4,19,30,0.65,4.57,0.74,154.95,83100
2013,1,4,20,30,0.96,5.01,1.09,44.09,83060
2013,1,4,21,30,1.69,5.22,1.66,32.76,83010
2013,1,4,22,30,2.07,5.09,2.06,39.98,82950
2013,1,4,23,30,2.46,4.78,2.35,41.84,82940
2013,1,5,0,30,1.48,3.43,1.81,30.53,82940
2013,1,5,1,30,0.71,2.27,0.89,359.41,82940
2013,1,5,2,30,0.75,1.37,1.11,314.66,82940
2013,1,5,3,30,1.2,0.59,1.6,320.89,82930
2013,1,5,4,30,1.83,-0.27,2.17,326.24,82960
2013,1,5,5,30,3.02,-0.33,3.61,335.18,82970
2013,1,5,6,30,3.94,-1.86,4.59,5.82,83010
2013,1,5,7,30,1.87,-2.45,2.26,355.97,83070
2013,1,5,8,30,2.51,-2.01,2.39,224.18,83100
2013,1,5,9,30,4.1,-1.5,3.56,193.48,83120
2013,1,5,10,30,4.87,-0.47,4.46,192.39,83120
2013,1,5,11,30,4.81,-0.54,4.56,187.9,83170
2013,1,5,12,30,3.33,-1.06,3.21,187.84,83250
2013,1,5,13,30,2.63,-2.61,2.9,227.91,83320
2013,1,5,14,30,1.96,-2.07,2.1,215.05,83360
2013,1,5,15,30,3.29,-1.88,2.97,190.78,83400
2013,1,5,16,30,2.42,-0.42,2.34,184.99,83450
2013,1,5,17,30,1.95,0.31,1.85,159.98,83470
2013,1,5,18,30,0.9,0.88,0.98,68.9,83480
2013,1,5,19,30,2.72,0.9,2.72,84.22,83510
2013,1,5,20,30,2.32,1.22,2.32,54.24,83520
2013,1,5,21,30,3.38,1.7,3.4,92.93,83530
2013,1,5,22,30,3.04,1.63,3.05,89.74,83530
2013,1,5,23,30,3.56,1.08,3.6,99.51,83570
2013,1,6,0,30,3.49,1.11,3.54,138.12,83610
2013,1,6,1,30,3.96,-0.82,4.1,182.13,83630
2013,1,6,2,30,4.61,-0.89,5.09,196.12,83630
2013,1,6,3,30,4.81,-1.14,5.13,198.52,83620
2013,1,6,4,30,4.55,-1.83,4.97,201.95,83600
2013,1,6,5,30,4.27,-1.28,4.42,204.56,83600
2013,1,6,6,30,3.43,-1.84,3.3,177.26,83610
2013,1,6,7,30,3.06,-2.67,2.96,207.04,83600
2013,1,6,8,30,2.2,-1.45,2.28,175.31,83580
2013,1,6,9,30,3.44,-2.23,3.16,193.12,83540
2013,1,6,10,30,3.06,-2.17,3.36,184.22,83480
2013,1,6,11,30,2.79,-2.39,3.13,184.89,83450
2013,1,6,12,30,2.87,-2.15,3.07,215.3,83410
2013,1,6,13,30,1.42,-3.57,1.93,177,83360
2013,1,6,14,30,1.26,-3.37,1.7,199,83310
2013,1,6,15,30,0.97,-3.88,1.02,318.84,83260
2013,1,6,16,30,1.43,-3.91,1.53,353.68,83220
2013,1,6,17,30,1.28,-3.21,1.9,354.89,83140
2013,1,6,18,30,1.38,-0.68,1.78,6.26,83070
2013,1,6,19,30,1.97,0.58,2.18,17.4,83000
2013,1,6,20,30,2.54,1.74,2.73,11.59,82950
2013,1,6,21,30,2.32,2.31,2.44,24.62,82880
2013,1,6,22,30,1.73,2.63,1.8,37.05,82820
2013,1,6,23,30,1.32,2.44,1.36,35.26,82790
2013,1,7,0,30,0.21,1.86,0.18,232.84,82790
2013,1,7,1,30,0.95,1.35,0.86,237.73,82780
2013,1,7,2,30,1.05,2.12,0.96,199.91,82750
2013,1,7,3,30,1.37,2.28,1.31,204.09,82710
2013,1,7,4,30,1.8,3.57,1.98,181.92,82700
2013,1,7,5,30,2,3.14,1.89,191.88,82690
2013,1,7,6,30,1.1,4.11,0.85,200.36,82680
2013,1,7,7,30,1.58,4.72,1.48,182.52,82700
2013,1,7,8,30,3.16,4.53,3.17,172.99,82720
2013,1,7,9,30,3.3,3.89,3.77,181.94,82720
2013,1,7,10,30,3.29,4.37,3.53,189.46,82690
2013,1,7,11,30,5.03,6.05,4.83,191.43,82700
2013,1,7,12,30,5.16,6.38,5.02,187.15,82730
2013,1,7,13,30,6.22,6.76,6.54,200.08,82760
2013,1,7,14,30,2.84,4.36,2.56,294.56,82800
2013,1,7,15,30,2.11,0.77,1.97,14.55,82810
2013,1,7,16,30,1.64,1.98,1.32,273.59,82820
2013,1,7,17,30,0.72,3.89,0.73,301.98,82780
2013,1,7,18,30,1.19,5.24,1.42,142.37,82740
2013,1,7,19,30,0.98,5.83,0.98,34.23,82710
2013,1,7,20,30,0.67,7.51,0.63,323.88,82660
2013,1,7,21,30,1.22,8.21,0.94,39.55,82600
2013,1,7,22,30,2.57,7.89,2.46,36.57,82540
2013,1,7,23,30,1.55,7.82,1.31,2.84,82520
2013,1,8,0,30,2.45,6.75,2.28,23.41,82520
2013,1,8,1,30,0.63,5.07,0.94,349.61,82520
2013,1,8,2,30,3.45,2.04,2.97,3.57,82510
2013,1,8,3,30,1.92,2.73,1.73,15.97,82470
2013,1,8,4,30,0.22,0.41,0.34,330.93,82480
2013,1,8,5,30,1.16,0.55,1.17,210.68,82460
2013,1,8,6,30,2.2,1,2.37,201.08,82440
2013,1,8,7,30,3.05,1.84,2.69,209.52,82430
2013,1,8,8,30,1.58,3.26,1.81,244.21,82430
2013,1,8,9,30,1.27,5.25,1.36,220.42,82430
2013,1,8,10,30,4.75,5.7,5.18,251.87,82430
2013,1,8,11,30,7.31,7,8.01,313.49,82460
2013,1,8,12,30,6.48,6.91,7.86,281.2,82510
2013,1,8,13,30,2.51,5.89,2.6,17.32,82530
2013,1,8,14,30,2.81,5.82,2.77,3.63,82550
2013,1,8,15,30,0.76,4.13,1.13,61.4,82610
2013,1,8,16,30,1.89,6.31,1.15,72.05,82680
2013,1,8,17,30,2.19,6.15,2.23,78.69,82720
2013,1,8,18,30,0.8,6.88,1.17,70.67,82740
2013,1,8,19,30,2.5,7.67,2.45,35.31,82790
2013,1,8,20,30,3.59,8.38,3.59,43.22,82860
2013,1,8,21,30,2.24,8.75,2.22,72.35,82900
2013,1,8,22,30,3.1,8.82,3.09,81.01,82920
2013,1,8,23,30,3.63,8.85,2.84,133.28,83020
2013,1,9,0,30,2.1,7.75,2.37,128.08,83100
2013,1,9,1,30,3.71,5.67,3.81,181.4,83190
2013,1,9,2,30,1.88,6.52,1.71,199.81,83240
2013,1,9,3,30,2.4,5,1.87,182.91,83280
2013,1,9,4,30,3.27,4.5,3.25,192.13,83330
2013,1,9,5,30,2.83,2.99,2.4,174.11,83390
2013,1,9,6,30,1.77,2.59,1.82,203.96,83450
2013,1,9,7,30,1.61,2.88,1.43,193.19,83500
2013,1,9,8,30,1.06,2.67,0.83,196.14,83550
2013,1,9,9,30,1.35,1.95,0.91,183.94,83550
2013,1,9,10,30,2.26,1.56,1.91,200.75,83550
2013,1,9,11,30,4.24,0.94,3.89,182.77,83580
2013,1,9,12,30,3.7,1.5,4,206.27,83600
2013,1,9,13,30,3.76,1.54,3.72,196.07,83610
2013,1,9,14,30,4.88,1.57,5.52,170.53,83620
2013,1,9,15,30,5.75,1.87,6.64,185.48,83630
2013,1,9,16,30,4.81,3.64,5.31,184.43,83620
2013,1,9,17,30,4.21,6.08,4.6,198.7,83580
2013,1,9,18,30,3.32,8.1,4.1,191.38,83510
2013,1,9,19,30,1.97,10.28,2.41,155.99,83440
2013,1,9,20,30,2.44,9.97,2.31,39.69,83360
2013,1,9,21,30,3.51,9.46,3.46,7.72,83300
2013,1,9,22,30,3.1,8.23,3.09,5.37,83240
2013,1,9,23,30,3.13,6.46,3.38,5.66,83220
2013,1,10,0,30,2.14,4.68,2.33,15.41,83220
2013,1,10,1,30,0.85,3.96,1.11,90.81,83190
2013,1,10,2,30,0.82,4.41,1.15,144.6,83130
2013,1,10,3,30,2.11,3.51,2.76,189.36,83040
2013,1,10,4,30,2.6,4.16,3.41,183.01,83000
2013,1,10,5,30,2.17,3.58,3.01,196.43,82930
2013,1,10,6,30,4.71,4.41,5.79,192.66,82880
2013,1,10,7,30,4.05,4.73,4.89,193.02,82840
2013,1,10,8,30,4.35,5.74,5.09,212.69,82800
2013,1,10,9,30,3.2,4.84,3.9,210.69,82700
2013,1,10,10,30,1.04,3.79,1.87,227.79,82600
2013,1,10,11,30,1.14,2.31,1.15,274.06,82530
2013,1,10,12,30,1.78,1.34,1.99,273.74,82490
2013,1,10,13,30,1.08,1.41,0.81,324.97,82420
2013,1,10,14,30,0.79,1.15,1,232.36,82320
2013,1,10,15,30,1.45,0.77,1.43,311.2,82250
2013,1,10,16,30,1.97,-0.63,1.91,336.71,82200
2013,1,10,17,30,1.86,1.53,1.72,334.96,82070
2013,1,10,18,30,1.33,3.21,0.89,6.34,82010
2013,1,10,19,30,2.72,4.16,2.47,11.77,81930
2013,1,10,20,30,3.12,5.43,3.09,32.13,81860
2013,1,10,21,30,2.91,5.67,2.91,22.61,81790
2013,1,10,22,30,1.82,5.33,1.79,40.6,81700
2013,1,10,23,30,2.37,4.46,2.24,13.46,81680
2013,1,11,0,30,1.06,4.72,1.01,308.36,81660
2013,1,11,1,30,3.55,7.61,4.25,208.97,81600
2013,1,11,2,30,12.45,9.22,12.93,199.44,81550
2013,1,11,3,30,9.22,7.04,11.28,200.83,81530
2013,1,11,4,30,15.65,7.25,16.97,204.69,81460
2013,1,11,5,30,12.47,6.78,13.83,211.97,81410
2013,1,11,6,30,15.7,6.9,16.68,210.27,81470
2013,1,11,7,30,2.99,4.94,4.01,207.69,81470
2013,1,11,8,30,4.73,4.79,7.2,219.2,81390
2013,1,11,9,30,10.77,5.42,11.7,207.44,81410
2013,1,11,10,30,15.58,5.35,16.18,205.93,81210
2013,1,11,11,30,13.97,4.79,14.78,205.64,81220
2013,1,11,12,30,10.7,3.65,11.97,215.38,81150
2013,1,11,13,30,7.17,2.6,7.66,210.46,81150
2013,1,11,14,30,11.05,4.62,11.15,225.4,81080
2013,1,11,15,30,10.14,4.19,10.86,227.93,81020
2013,1,11,16,30,11.59,3.9,12.01,202.07,80920
2013,1,11,17,30,9.81,3.88,10.04,223.57,80930
2013,1,11,18,30,11.27,2.04,11.68,281.9,81000
2013,1,11,19,30,12.26,1.59,12.72,269.32,81130
2013,1,11,20,30,12.74,0.84,13.08,267.56,81200
2013,1,11,21,30,9.7,0.56,9.97,270.22,81210
2013,1,11,22,30,6.4,-0.96,6.51,348.72,81320
2013,1,11,23,30,4.1,-2.55,4.31,3.99,81470
2013,1,12,0,30,7.81,-4.51,8.05,43.56,81610
2013,1,12,1,30,1.33,-5.51,1.37,13.9,81740
2013,1,12,2,30,7.39,-7.83,7.45,56.56,81850
2013,1,12,3,30,2.49,-8.27,2.49,26.71,81950
2013,1,12,4,30,3.27,-8.78,3.22,48.09,81990
2013,1,12,5,30,2.49,-8.89,2.46,94.39,82050
2013,1,12,6,30,2.93,-8.87,2.89,73.53,82090
2013,1,12,7,30,3.64,-9.6,3.63,58.12,82160
2013,1,12,8,30,4.79,-10.68,4.85,50.51,82220
2013,1,12,9,30,4.55,-11.07,4.67,54.54,82290
2013,1,12,10,30,4.14,-11.88,4.16,44.95,82310
2013,1,12,11,30,4.79,-13.19,4.75,53.65,82390
2013,1,12,12,30,2.87,-13.67,2.92,67.65,82460
2013,1,12,13,30,3.51,-13.97,3.52,76.21,82510
2013,1,12,14,30,3.84,-14.33,3.84,74.09,82540
2013,1,12,15,30,2.89,-14.19,2.93,95.07,82590
2013,1,12,16,30,1.97,-13.62,1.93,65.56,82610
2013,1,12,17,30,2.33,-12.5,2.32,48.75,82590
2013,1,12,18,30,3.06,-11.59,3.09,55.81,82570
2013,1,12,19,30,4.23,-11.12,4.22,65.4,82560
2013,1,12,20,30,5.32,-10.95,5.36,70.3,82570
2013,1,12,21,30,4.8,-10.95,4.83,65.63,82550
2013,1,12,22,30,4.32,-11.03,4.35,71.09,82560
2013,1,12,23,30,4.27,-11.3,4.3,80.6,82590
2013,1,13,0,30,3.69,-11.4,3.74,82.36,82620
2013,1,13,1,30,3.09,-11.82,3.11,85.76,82650
2013,1,13,2,30,2.41,-11.84,2.43,109.38,82650
2013,1,13,3,30,2.23,-11.95,2.23,115.37,82660
2013,1,13,4,30,2.89,-12.21,2.84,84.11,82680
2013,1,13,5,30,4.26,-13.17,4.24,92.18,82690
2013,1,13,6,30,4.28,-13.73,4.26,85.35,82700
2013,1,13,7,30,3.22,-13.99,3.24,106.79,82700
2013,1,13,8,30,0.86,-13.6,0.83,60.01,82700
2013,1,13,9,30,2.18,-14.26,2.15,18.98,82700
2013,1,13,10,30,2.81,-15.72,2.73,342.33,82700
2013,1,13,11,30,3.23,-16.08,3.16,338.35,82730
2013,1,13,12,30,2.23,-16.09,2.18,342.35,82750
2013,1,13,13,30,1.91,-16.19,1.92,353.89,82780
2013,1,13,14,30,1.57,-16.37,1.48,344,82790
2013,1,13,15,30,1.29,-15.98,1.31,10.84,82830
2013,1,13,16,30,2.02,-15.09,2.02,357.32,82850
2013,1,13,17,30,2.28,-14.31,2.25,20.82,82840
2013,1,13,18,30,2.7,-13.21,2.69,43.3,82830
2013,1,13,19,30,3.37,-12.44,3.37,51.35,82820
2013,1,13,20,30,3.5,-11.73,3.5,46.13,82820
2013,1,13,21,30,3.26,-11.28,3.28,44.62,82820
2013,1,13,22,30,3.5,-11.02,3.52,54.09,82830
2013,1,13,23,30,3.67,-11.18,3.69,55.08,82860
2013,1,14,0,30,4.07,-11.53,4.1,54.1,82910
2013,1,14,1,30,3.54,-11.94,3.57,65.83,82940
2013,1,14,2,30,3.04,-12.35,3.08,84.3,82960
2013,1,14,3,30,2.33,-12.57,2.36,99.82,82960
2013,1,14,4,30,2.9,-12.77,2.92,100.64,82980
2013,1,14,5,30,2.82,-13.06,2.85,92.36,82990
2013,1,14,6,30,2.32,-13.51,2.33,79.82,82980
2013,1,14,7,30,0.86,-13.46,0.84,69.24,82990
2013,1,14,8,30,1.82,-13.74,1.78,336.13,82990
2013,1,14,9,30,1.37,-14,1.36,15.59,82980
2013,1,14,10,30,0.48,-14.05,0.46,48.09,82990
2013,1,14,11,30,0.96,-14.04,0.96,249.91,83010
2013,1,14,12,30,1.99,-14.26,1.9,312.41,83040
2013,1,14,13,30,2.17,-14.38,2.14,346.8,83060
2013,1,14,14,30,2.26,-14.63,2.24,6.36,83060
2013,1,14,15,30,2.41,-14.7,2.41,1.81,83070
2013,1,14,16,30,2.48,-14.34,2.48,2.98,83080
2013,1,14,17,30,2.72,-13.78,2.71,11.7,83040
2013,1,14,18,30,3.07,-12.95,3.05,20.99,82980
2013,1,14,19,30,3.4,-12.22,3.38,28.36,82940
2013,1,14,20,30,3.01,-11.57,3,28.22,82930
2013,1,14,21,30,2.9,-11.17,2.91,28.85,82920
2013,1,14,22,30,2.47,-10.97,2.47,34.9,82920
2013,1,14,23,30,2.15,-10.95,2.17,29.87,82940
2013,1,15,0,30,1.51,-10.99,1.51,32.32,82990
2013,1,15,1,30,0.91,-11,0.91,39.8,83000
2013,1,15,2,30,0.84,-11.9,0.71,298.97,83010
2013,1,15,3,30,0.31,-11.99,0.44,233.87,82990
2013,1,15,4,30,1.03,-12.45,1.03,251.11,83000
2013,1,15,5,30,0.76,-12.64,0.82,195.02,82980
2013,1,15,6,30,1.68,-12.88,1.92,191.15,82980
2013,1,15,7,30,0.76,-13.45,0.95,236.04,82990
2013,1,15,8,30,1.5,-13.76,1.77,182.4,82980
2013,1,15,9,30,2.53,-14.21,3.02,191.8,82960
2013,1,15,10,30,4.41,-13.51,4.51,195.44,82940
2013,1,15,11,30,4.97,-12,4.68,191.96,82930
2013,1,15,12,30,3.78,-11.18,3.32,196.56,82940
2013,1,15,13,30,3.76,-10.47,3.51,202.69,82960
2013,1,15,14,30,3.6,-9.33,3.26,206.72,82960
2013,1,15,15,30,2.98,-8.58,2.67,196.01,82980
2013,1,15,16,30,2.9,-7.8,2.7,169.94,83010
2013,1,15,17,30,2.58,-5.35,2.62,129.29,82980
2013,1,15,18,30,1.61,-3.7,1.63,190.88,82970
2013,1,15,19,30,1.64,-2.44,1.65,186.24,82970
2013,1,15,20,30,1.62,-1.44,1.62,175.25,82970
2013,1,15,21,30,1.48,-0.64,1.49,166.97,82960
2013,1,15,22,30,2.33,-0.22,2.41,160.54,82940
2013,1,15,23,30,3.86,-0.38,3.87,165.65,82970
2013,1,16,0,30,3.96,-0.58,3.54,190.51,83020
2013,1,16,1,30,4.82,-0.21,5.51,301.42,83030
2013,1,16,2,30,2.16,-0.12,2.41,302.29,83060
2013,1,16,3,30,1.21,0.74,1.16,261.41,83070
2013,1,16,4,30,1.61,1.21,1.41,265.5,83110
2013,1,16,5,30,4.2,2.23,4.45,283.15,83130
2013,1,16,6,30,7.59,2.4,8.66,300.11,83160
2013,1,16,7,30,9.44,2.28,12.06,291.74,83190
2013,1,16,8,30,9.04,2.38,11.94,292.9,83210
2013,1,16,9,30,10.43,2.48,13.2,294.31,83220
2013,1,16,10,30,9.09,2.72,11.04,295.02,83230
2013,1,16,11,30,6.28,1.98,7.78,286.94,83250
2013,1,16,12,30,3.1,1.5,3.17,220.04,83280
2013,1,16,13,30,3.75,0.61,3.33,198.04,83300
2013,1,16,14,30,4.09,0.81,3.55,190.76,83320
2013,1,16,15,30,3.1,2.35,2.57,188.87,83350
2013,1,16,16,30,4.38,3.29,3.91,183.37,83380
2013,1,16,17,30,3.76,4.48,3.59,166.46,83400
2013,1,16,18,30,1.45,5.79,1.63,140.21,83400
2013,1,16,19,30,0.89,6.48,1.11,59.44,83400
2013,1,16,20,30,1.44,6.99,1.7,54.81,83430
2013,1,16,21,30,2.89,7.03,2.87,61.97,83470
2013,1,16,22,30,2.82,6.92,3.34,96.37,83500
2013,1,16,23,30,4.66,6.99,4.43,102.52,83560
2013,1,17,0,30,3.33,4.77,3.43,171.16,83630
2013,1,17,1,30,4.92,4.55,4.78,199.05,83680
2013,1,17,2,30,6.63,3.4,6.59,194.28,83730
2013,1,17,3,30,6.8,3.46,7.27,172.9,83760
2013,1,17,4,30,8.65,3.16,9.04,187.4,83800
2013,1,17,5,30,10.35,3.38,10.53,189.22,83810
2013,1,17,6,30,10.59,3.52,11.51,187.17,83830
2013,1,17,7,30,9.02,2.79,10.35,173.4,83850
2013,1,17,8,30,10.03,3.34,10.49,174.52,83890
2013,1,17,9,30,5.51,1.73,5.48,192.32,83910
2013,1,17,10,30,1.55,-0.75,1.51,282.9,83930
2013,1,17,11,30,2.05,-0.04,2.22,307.88,83960
2013,1,17,12,30,0.91,-0.44,1.07,271.91,83990
2013,1,17,13,30,1.21,-0.58,0.79,186.71,84010
2013,1,17,14,30,1.33,-0.56,1.03,184.64,84000
2013,1,17,15,30,1.95,-0.4,1.72,184.13,84010
2013,1,17,16,30,2.13,0.85,2.19,180.87,84010
2013,1,17,17,30,1.95,2.59,2,188.36,83980
2013,1,17,18,30,1.09,4.11,1.08,175.5,83930
2013,1,17,19,30,0.17,5.1,0.54,125.75,83880
2013,1,17,20,30,1.57,5.56,1.54,49.34,83840
2013,1,17,21,30,1.88,6.19,1.88,46.23,83800
2013,1,17,22,30,1.89,5.84,1.79,39.5,83740
2013,1,17,23,30,1.63,6.32,1.64,77.54,83720
2013,1,18,0,30,0.99,4.94,0.74,10.82,83720
2013,1,18,1,30,3.23,4.37,3.16,215.96,83710
2013,1,18,2,30,4.26,4.72,3.76,195.16,83660
2013,1,18,3,30,4.5,4.41,4.28,206.53,83600
2013,1,18,4,30,3.03,4.93,2.74,226.55,83590
2013,1,18,5,30,4.28,5.58,3.94,210.03,83550
2013,1,18,6,30,4.28,6.05,4.13,211.77,83510
2013,1,18,7,30,5.45,6.1,5.38,210.18,83490
2013,1,18,8,30,2.26,4.3,1.92,217.17,83490
2013,1,18,9,30,5.07,5.92,4.94,214.8,83460
2013,1,18,10,30,4.39,5.56,4.52,234.9,83410
2013,1,18,11,30,4.17,5.97,4.49,246.7,83380
2013,1,18,12,30,9.59,7.9,10.8,279.42,83360
2013,1,18,13,30,6.01,6.17,6.69,266.6,83350
2013,1,18,14,30,4.7,5.93,5.5,276.55,83330
2013,1,18,15,30,2.68,6.13,3.7,278.54,83330
2013,1,18,16,30,2.21,7.6,2.7,300.18,83330
2013,1,18,17,30,2.41,9.19,2.46,87.28,83280
2013,1,18,18,30,0.67,9.45,1.07,130.79,83250
2013,1,18,19,30,1.33,9.84,1.67,58.08,83210
2013,1,18,20,30,3.31,10.75,3.15,99.97,83200
2013,1,18,21,30,1.84,11.12,1.9,67.18,83180
2013,1,18,22,30,2.53,11.29,3.12,282.02,83150
2013,1,18,23,30,5.31,10.15,6.43,283.31,83170
2013,1,19,0,30,7.03,7.75,9.51,273.4,83170
2013,1,19,1,30,8.97,8.14,9.99,287.89,83180
2013,1,19,2,30,9.68,7.87,11.2,278.53,83180
2013,1,19,3,30,7.35,7.35,9.07,280.33,83160
2013,1,19,4,30,14.19,7.83,16.35,276.44,83160
2013,1,19,5,30,10.59,7.88,11.36,296.18,83160
2013,1,19,6,30,11.65,8.44,12.55,278.86,83160
2013,1,19,7,30,13.99,8.58,15.49,282.49,83180
2013,1,19,8,30,6.72,7.94,7.56,318.05,83210
2013,1,19,9,30,2.15,8.24,2.7,334.32,83250
2013,1,19,10,30,11.1,9.55,12.12,288.2,83290
2013,1,19,11,30,3.13,8.85,3.48,293,83280
2013,1,19,12,30,7.9,6.93,10.14,270.36,83370
2013,1,19,13,30,7.73,7.48,8.38,260.61,83380
2013,1,19,14,30,4.97,7.63,4.7,238.33,83400
2013,1,19,15,30,1.37,6.64,1.06,253.06,83460
2013,1,19,16,30,1.83,8,1.61,219.5,83480
2013,1,19,17,30,3.79,8.04,3.49,186.31,83460
2013,1,19,18,30,3.2,9.41,2.99,169.8,83450
2013,1,19,19,30,2.88,10.66,2.95,171.59,83420
2013,1,19,20,30,3.39,11.71,3.46,158.1,83410
2013,1,19,21,30,0.7,11.83,0.99,112.9,83390
2013,1,19,22,30,2,11.66,2.09,78.24,83360
2013,1,19,23,30,4.84,9.1,4.2,16.44,83390
2013,1,20,0,30,2.79,6.8,3.11,16.92,83410
2013,1,20,1,30,3.31,6.75,3.78,24.29,83410
